customer_id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency
9503,1980,graduation,single,28071.0,0,0,29-08-2012,65
10613,1958,phd,together,37334.0,1,1,26-02-2014,44
67,1972,master,single,46423.0,1,1,18-09-2013,6
6019,1971,phd,married,37126.0,1,0,30-03-2014,9
5863,1953,graduation,married,47703.0,0,1,29-05-2013,95
3717,1959,graduation,married,61180.0,0,1,23-04-2014,70
6730,1954,graduation,married,38998.0,1,1,03-11-2012,92
10749,1991,graduation,single,8028.0,0,0,18-09-2012,62
4998,1962,graduation,together,76081.0,0,0,23-05-2014,85
6287,1986,graduation,together,34728.0,1,0,30-07-2013,2
5985,1965,master,single,33168.0,0,1,13-10-2012,0
4754,1966,master,married,33585.0,0,1,25-09-2013,91
4002,1960,phd,married,77037.0,0,1,13-10-2013,3
8870,1984,graduation,together,35196.0,1,0,13-11-2012,68
966,1966,graduation,married,44529.0,0,1,05-07-2013,98
9725,1966,phd,together,28764.0,1,1,05-06-2014,16
4475,1949,phd,married,69098.0,0,0,16-02-2013,82
5731,1983,master,married,27100.0,1,0,05-04-2013,64
7290,1985,graduation,single,70596.0,0,0,05-10-2012,68
3846,1974,graduation,married,42557.0,0,1,29-08-2012,98
8104,1951,phd,married,53312.0,0,0,09-08-2013,32
4507,1952,graduation,single,72228.0,0,0,27-11-2012,87
11013,1987,graduation,together,67605.0,0,0,31-03-2013,84
4491,1949,master,married,62845.0,1,1,01-10-2012,3
3759,1958,graduation,together,65196.0,0,2,25-07-2013,34
1162,1987,phd,single,42000.0,0,0,10-01-2013,23
2055,1973,phd,divorced,35860.0,1,1,19-05-2014,37
10766,1964,phd,married,65526.0,0,1,11-04-2014,22
4415,1961,graduation,married,16860.0,1,1,12-09-2012,19
3005,1992,graduation,single,83528.0,0,0,01-05-2014,7
4817,1956,graduation,divorced,22304.0,0,0,04-08-2012,91
2875,1978,graduation,married,67023.0,0,0,04-03-2014,93
10536,1971,phd,together,32892.0,1,0,25-05-2014,78
11112,1966,graduation,together,70713.0,0,1,03-12-2012,23
3807,1955,graduation,together,59925.0,0,1,30-11-2012,83
9197,1953,graduation,married,39722.0,0,1,24-02-2014,92
10832,1958,graduation,together,46610.0,0,0,18-07-2013,4
6421,1961,graduation,together,88347.0,0,0,03-07-2013,32
4207,1981,phd,married,87171.0,0,0,01-05-2013,27
10855,1968,master,single,50014.0,1,0,22-01-2014,9
3081,1978,phd,married,41014.0,1,0,22-04-2013,65
3535,1965,graduation,single,66294.0,0,0,17-03-2014,68
247,1971,graduation,married,36715.0,1,0,17-11-2012,16
8707,1956,graduation,married,79456.0,0,0,22-08-2012,12
9523,1982,graduation,together,40479.0,1,0,17-08-2013,95
6072,1970,master,single,75345.0,0,0,02-02-2013,16
6295,1977,graduation,married,54233.0,0,1,04-02-2013,46
10914,1970,graduation,single,24163.0,1,1,12-10-2013,3
1509,1958,phd,together,84460.0,0,0,04-01-2013,80
5577,1983,graduation,together,43776.0,1,0,03-05-2014,77
7348,1958,phd,single,71691.0,0,0,17-03-2014,0
1127,1973,phd,married,85844.0,0,0,29-05-2014,62
1833,1974,phd,single,39190.0,1,0,26-04-2014,91
4944,1959,graduation,together,71367.0,0,0,23-08-2013,24
9080,1972,phd,single,38578.0,1,1,22-06-2013,2
6466,1965,phd,married,57236.0,1,1,12-03-2014,22
9964,1979,graduation,single,61825.0,0,1,07-08-2013,56
4790,1958,graduation,divorced,79803.0,0,1,02-06-2014,54
1109,1982,master,together,27590.0,1,0,23-04-2013,38
6001,1979,graduation,married,56775.0,0,1,02-01-2013,62
5538,1975,graduation,divorced,83829.0,0,0,08-10-2013,78
1545,1986,graduation,married,38508.0,1,0,02-08-2013,95
7409,1970,graduation,together,53187.0,1,0,26-10-2013,66
4444,1972,graduation,married,30023.0,1,0,24-03-2014,28
146,1960,phd,single,76045.0,0,0,15-11-2013,78
6271,1952,phd,married,50870.0,0,1,19-06-2014,13
246,1965,graduation,married,66480.0,1,1,31-05-2014,71
375,1954,graduation,divorced,76773.0,0,0,25-02-2013,79
10022,1973,phd,single,54466.0,1,1,09-02-2014,78
7451,1960,master,single,98777.0,0,0,17-02-2014,23
11010,1984,phd,single,16269.0,1,0,30-08-2013,75
4356,1971,graduation,together,71819.0,0,1,28-08-2013,70
3885,1983,phd,married,33569.0,1,0,16-10-2013,10
1175,1983,master,married,36262.0,0,0,20-09-2013,24
880,1966,basic,together,22634.0,0,0,16-01-2013,47
850,1968,graduation,single,70566.0,0,1,06-10-2013,4
4713,1979,phd,married,31605.0,1,0,22-11-2012,15
675,1973,master,divorced,52034.0,1,1,17-05-2013,67
5025,1979,graduation,single,48526.0,1,0,24-12-2013,32
2308,1954,graduation,married,46734.0,0,1,18-11-2012,40
5995,1962,graduation,divorced,39552.0,1,1,18-12-2012,54
6749,1966,graduation,single,86358.0,1,1,08-08-2012,78
1010,1977,graduation,together,46931.0,2,1,24-04-2014,94
8977,1985,basic,single,16581.0,0,0,12-01-2013,51
3412,1951,master,married,67381.0,0,1,15-01-2013,67
606,1967,graduation,single,25930.0,1,1,10-10-2013,87
5961,1978,graduation,married,42693.0,1,0,07-06-2014,29
2975,1976,graduation,together,85606.0,0,1,12-11-2012,89
2894,1985,graduation,single,72903.0,0,0,29-10-2013,74
10542,1968,phd,married,36778.0,1,1,05-08-2012,63
8015,1962,phd,divorced,85696.0,0,0,03-05-2013,88
10617,1989,master,divorced,10979.0,0,0,22-05-2014,34
11166,1961,graduation,married,49678.0,0,1,02-02-2013,81
849,1953,master,together,56129.0,0,1,20-06-2013,65
523,1989,graduation,married,37155.0,1,0,31-01-2013,51
8414,1962,phd,single,33419.0,0,1,17-08-2013,76
819,1945,graduation,widow,63285.0,0,0,05-11-2013,84
4961,1974,master,together,21255.0,1,0,21-01-2014,56
749,1981,graduation,together,42162.0,1,0,19-11-2013,31
5430,1956,graduation,together,54450.0,1,1,14-09-2012,0
7755,1954,phd,married,57744.0,0,1,12-11-2013,91
10525,1986,graduation,single,26576.0,1,0,13-10-2012,40
1453,1943,phd,widow,57513.0,0,0,06-07-2013,59
8310,1964,graduation,together,68142.0,0,1,29-08-2012,96
10710,1979,graduation,married,7500.0,0,1,29-08-2012,61
5031,1974,graduation,together,83145.0,0,0,22-09-2012,14
2613,1960,master,married,54197.0,0,1,03-04-2014,16
213,1963,phd,single,23091.0,1,1,28-05-2014,98
967,1976,graduation,married,46049.0,1,1,21-07-2013,11
1077,1974,graduation,together,56715.0,0,0,05-12-2012,52
7959,1961,graduation,married,79410.0,0,0,29-05-2014,19
640,1951,graduation,married,57304.0,0,1,11-03-2013,61
4252,1965,graduation,married,44375.0,0,1,23-03-2014,73
8432,1956,graduation,together,54450.0,1,1,14-09-2012,0
6218,1965,graduation,married,59594.0,0,1,20-10-2012,74
6905,1994,graduation,together,80685.0,0,0,22-08-2012,55
5922,1974,phd,married,40344.0,0,1,13-10-2013,48
3598,1972,graduation,married,62710.0,0,1,23-05-2013,53
6263,1968,graduation,together,35322.0,1,2,22-08-2012,34
10486,1948,graduation,married,77142.0,0,0,29-05-2013,54
2410,1969,graduation,single,81657.0,0,0,22-01-2014,69
193,1996,basic,married,14421.0,0,0,17-02-2014,81
8278,1990,phd,married,74214.0,0,0,26-08-2012,3
10660,1957,master,married,66726.0,1,1,12-01-2014,61
8686,1979,basic,together,23724.0,1,0,08-01-2013,65
1604,1960,master,married,47353.0,0,1,13-11-2013,93
5907,1952,master,married,33444.0,1,1,03-11-2012,24
10669,1981,graduation,married,54386.0,0,1,17-05-2013,8
2918,1981,graduation,divorced,28510.0,1,1,13-04-2013,72
5735,1991,master,single,90638.0,0,0,13-02-2014,29
359,1950,graduation,together,48070.0,0,1,13-01-2013,33
8387,1957,graduation,married,43140.0,0,1,05-01-2013,68
1829,1961,phd,divorced,54959.0,0,1,19-01-2013,55
3839,1958,basic,single,15056.0,1,1,03-05-2013,76
9392,1971,graduation,single,26954.0,1,0,08-05-2014,17
2292,1985,graduation,single,22327.0,1,0,02-08-2013,94
10466,1965,graduation,married,44393.0,1,1,22-08-2013,86
9855,1952,phd,single,62000.0,0,1,25-08-2013,25
4088,1962,phd,together,31497.0,0,1,06-12-2012,22
590,1970,master,divorced,78579.0,0,0,22-12-2012,35
8732,1969,master,widow,67369.0,0,1,17-11-2012,81
2315,1960,graduation,divorced,58401.0,0,1,20-04-2014,55
3515,1952,graduation,single,62307.0,0,1,17-02-2014,94
2245,1969,master,married,43641.0,1,1,22-04-2013,50
6283,1968,master,divorced,63841.0,0,1,21-04-2013,64
6606,1969,master,married,70091.0,1,0,31-03-2013,11
5545,1972,phd,married,78075.0,0,0,05-04-2014,72
837,1977,graduation,married,54809.0,1,1,11-09-2013,0
9500,1959,graduation,married,58113.0,0,1,25-01-2013,66
3602,1958,master,married,51412.0,0,1,31-12-2013,42
234,1979,graduation,divorced,15287.0,1,0,10-10-2012,60
2995,1957,master,together,66636.0,0,0,17-08-2013,64
1118,1956,master,married,50965.0,0,1,20-02-2013,87
7789,1965,phd,married,84618.0,0,0,22-11-2013,96
3068,1990,graduation,married,18351.0,0,0,29-10-2013,1
8955,1957,phd,together,40451.0,0,2,16-02-2014,54
945,1965,graduation,together,36317.0,0,1,22-05-2013,53
5644,1957,graduation,together,42213.0,0,1,12-10-2013,96
7192,1955,graduation,together,65748.0,0,1,15-04-2013,58
2324,1972,graduation,together,77044.0,0,1,27-10-2013,12
697,1969,graduation,together,74918.0,0,0,12-03-2013,78
3439,1972,graduation,married,56721.0,1,1,31-10-2012,64
1506,1975,graduation,single,42160.0,1,1,28-06-2013,26
232,1965,graduation,single,61559.0,0,1,17-07-2013,8
8876,1963,phd,together,33629.0,1,1,08-08-2012,49
4500,1991,phd,together,68682.0,0,0,06-10-2013,56
9739,1963,graduation,single,34377.0,0,1,19-01-2013,55
10395,1986,basic,single,8940.0,1,0,22-08-2012,25
1176,1973,graduation,married,26228.0,1,0,22-09-2013,50
938,1981,graduation,married,40211.0,1,1,30-07-2013,30
2740,1958,phd,widow,33438.0,1,1,22-09-2013,81
257,1959,phd,married,75032.0,0,1,28-04-2013,74
4058,1955,phd,single,61284.0,0,0,12-10-2013,76
7736,1986,graduation,married,22518.0,1,0,22-10-2012,36
8210,1975,master,married,54730.0,0,1,15-08-2013,64
833,1955,master,married,38452.0,1,1,30-03-2014,62
6230,1971,graduation,divorced,44421.0,1,1,15-02-2013,53
7325,1986,phd,together,38197.0,1,0,29-06-2013,86
1307,1978,graduation,divorced,41986.0,0,1,09-02-2014,15
1502,1983,graduation,together,28427.0,1,0,21-03-2013,67
6211,1976,phd,together,37395.0,1,0,02-05-2014,47
843,1971,graduation,married,64722.0,1,0,26-05-2014,47
4174,1956,master,together,55249.0,0,1,17-04-2014,81
9757,1972,graduation,together,84906.0,0,0,04-10-2013,98
6918,1989,graduation,married,28691.0,1,0,04-07-2013,56
286,1952,graduation,single,44213.0,1,1,29-11-2013,48
11086,1984,basic,single,25707.0,1,0,18-01-2014,18
1921,1967,phd,married,59062.0,2,1,03-10-2013,74
4138,1962,graduation,single,76624.0,0,1,24-05-2014,68
7718,1947,master,together,66000.0,0,0,20-04-2014,36
1291,1978,phd,together,27683.0,1,0,04-08-2012,90
6862,1971,graduation,divorced,1730.0,0,0,18-05-2014,65
4136,1992,basic,single,7500.0,1,0,03-12-2012,63
803,1968,graduation,together,40521.0,1,1,05-04-2013,82
4298,1973,phd,together,20427.0,1,0,24-03-2014,63
10833,1975,graduation,married,65106.0,0,1,24-05-2014,55
9606,1965,phd,married,69969.0,0,0,27-08-2013,64
8534,1952,graduation,married,67433.0,0,2,16-07-2013,51
5153,1967,phd,married,77766.0,0,1,22-02-2013,97
961,1972,graduation,married,74716.0,0,1,12-09-2013,92
5011,1963,graduation,divorced,68118.0,0,1,18-10-2013,51
6653,1970,phd,married,55158.0,1,1,30-07-2012,72
810,1975,graduation,married,74190.0,0,1,12-05-2014,49
5493,1976,graduation,married,39356.0,1,1,19-03-2014,21
2147,1969,graduation,together,76653.0,0,0,16-08-2013,91
5107,1973,phd,divorced,35860.0,1,1,19-05-2014,37
3979,1983,phd,divorced,90687.0,0,0,22-05-2013,98
6049,1982,master,together,73450.0,0,0,05-12-2013,85
8147,1960,graduation,married,31454.0,1,1,06-07-2013,40
1857,1952,graduation,single,47139.0,1,1,06-03-2014,2
3910,1975,graduation,divorced,83829.0,0,0,08-10-2013,78
5207,1963,phd,married,53378.0,1,1,24-09-2012,41
11114,1970,graduation,together,19656.0,1,0,08-02-2013,94
5429,1948,phd,married,45579.0,0,1,20-08-2013,10
1740,1944,graduation,married,55956.0,0,0,07-04-2014,22
7488,1963,master,single,64191.0,0,1,22-01-2013,30
195,1972,graduation,single,38808.0,1,0,26-08-2012,21
635,1966,master,married,57183.0,1,1,19-03-2013,51
7527,1968,master,divorced,23748.0,1,0,21-11-2012,97
10319,1971,graduation,married,66303.0,0,1,26-02-2013,56
2296,1975,master,married,37368.0,1,0,16-12-2013,4
10637,1964,graduation,married,40800.0,1,2,01-01-2013,77
2931,1978,graduation,divorced,71847.0,0,0,21-09-2012,95
907,1975,graduation,married,46149.0,0,1,29-11-2013,36
3698,1983,graduation,together,78687.0,0,0,09-08-2012,13
679,1957,phd,married,37633.0,1,1,20-09-2012,49
7384,1951,master,together,39767.0,0,0,21-07-2013,18
5043,1951,basic,married,26997.0,0,0,05-11-2012,89
5267,1970,graduation,divorced,33986.0,1,0,14-03-2013,43
339,1972,phd,married,57091.0,0,1,23-11-2012,82
9010,1972,master,married,83151.0,0,0,10-02-2013,80
378,1971,graduation,married,52531.0,0,0,30-12-2012,68
4808,1956,graduation,married,15759.0,0,0,05-09-2013,12
5068,1971,graduation,single,22804.0,1,0,31-07-2013,75
7128,1977,phd,single,42997.0,1,1,07-12-2013,91
2811,1963,phd,single,48918.0,1,1,12-04-2014,21
3551,1954,master,together,60033.0,0,1,29-03-2014,28
1663,1978,phd,together,34043.0,1,0,25-10-2013,97
5543,1966,graduation,together,57811.0,0,1,24-06-2013,49
1577,1946,graduation,married,78569.0,0,0,19-02-2014,14
10641,1978,graduation,single,7500.0,1,1,27-12-2012,5
5336,1971,master,together,157733.0,1,0,04-06-2013,37
6024,1953,graduation,together,94384.0,0,0,04-03-2013,62
3099,1970,graduation,divorced,44267.0,1,1,25-02-2013,48
6055,1979,graduation,married,71626.0,0,0,01-11-2012,94
5841,1966,graduation,together,60894.0,0,1,28-06-2013,61
3972,1976,graduation,together,50200.0,1,1,03-04-2013,70
4394,1965,phd,married,81051.0,0,0,23-05-2014,43
5758,1982,graduation,married,65169.0,0,0,14-01-2014,23
6658,1972,graduation,together,59868.0,0,1,22-07-2013,37
4603,1960,phd,married,65695.0,0,1,31-01-2014,50
8427,1956,master,single,64857.0,0,0,23-11-2012,78
10260,1965,master,together,45143.0,0,1,26-08-2013,74
6197,1962,phd,single,27238.0,1,1,20-04-2013,39
4554,1965,graduation,together,47009.0,0,1,01-10-2013,89
1920,1972,graduation,married,40321.0,1,1,29-07-2013,59
8749,1984,graduation,together,37235.0,1,0,01-02-2014,68
1650,1960,master,married,81843.0,0,0,22-04-2013,13
10377,1958,master,together,46692.0,0,1,06-06-2013,37
9206,1968,graduation,together,77382.0,0,1,07-01-2014,36
10971,1977,graduation,single,37774.0,2,0,03-09-2012,28
6398,1974,basic,married,18393.0,1,0,29-03-2014,2
9212,1962,master,married,72828.0,0,1,14-02-2013,17
7937,1982,graduation,married,24711.0,0,0,18-04-2014,86
839,1975,phd,married,45503.0,1,0,25-09-2013,54
4246,1982,master,single,6560.0,0,0,12-12-2013,2
158,1945,phd,together,71604.0,0,0,17-11-2013,3
4832,1979,graduation,married,27244.0,1,0,07-03-2014,84
5621,1969,graduation,married,48752.0,1,1,12-12-2012,8
1945,1962,graduation,married,71434.0,0,1,18-09-2013,4
5147,1948,graduation,single,90842.0,0,0,29-07-2013,57
2535,1978,master,married,88097.0,1,0,18-08-2012,24
11039,1975,graduation,married,51948.0,0,1,17-09-2013,51
9495,1982,graduation,together,71853.0,0,0,08-05-2013,29
9635,1983,master,married,35876.0,0,0,20-04-2014,13
2173,1952,graduation,widow,40049.0,0,1,16-10-2013,23
942,1982,graduation,single,39660.0,1,0,08-08-2012,36
9386,1962,graduation,together,50127.0,0,1,29-05-2014,88
5510,1977,master,married,43263.0,0,1,21-11-2012,2
873,1949,master,married,62845.0,1,1,01-10-2012,3
2253,1990,graduation,married,18929.0,0,0,16-02-2013,15
5181,1982,basic,single,24367.0,1,0,20-03-2013,58
979,1975,graduation,single,33249.0,1,0,20-02-2013,11
4698,1983,phd,married,50150.0,0,0,20-06-2013,32
7793,1976,graduation,together,62061.0,0,1,31-08-2013,12
1745,1962,phd,divorced,85696.0,0,0,03-05-2013,88
10590,1956,phd,together,76542.0,0,0,30-03-2013,91
5080,1993,graduation,single,70515.0,0,0,21-10-2013,12
8369,1987,graduation,together,18227.0,1,0,08-11-2012,21
5232,1965,graduation,married,69139.0,0,1,27-01-2014,23
2407,1982,graduation,married,69109.0,0,0,09-11-2012,10
3834,1962,graduation,single,69627.0,0,1,17-03-2013,35
7912,1978,graduation,married,38136.0,1,0,22-04-2013,69
7712,1946,phd,single,62159.0,0,0,28-04-2014,68
1065,1963,graduation,single,80695.0,0,0,29-12-2013,85
7275,1971,master,single,33316.0,1,1,04-10-2013,34
1343,1968,graduation,together,58554.0,1,1,26-09-2012,55
1384,1992,basic,married,17256.0,1,0,23-11-2013,10
9967,1974,graduation,divorced,53034.0,1,1,30-05-2013,30
2674,1958,master,single,75154.0,0,1,04-09-2012,79
2698,1976,graduation,single,47025.0,0,1,07-11-2013,52
3231,1973,graduation,married,37971.0,1,0,25-11-2013,97
4096,1968,master,divorced,41335.0,1,0,26-12-2013,24
10476,1958,graduation,married,67267.0,0,1,13-05-2014,0
5948,1975,graduation,single,57338.0,0,1,29-04-2014,96
10258,1965,master,single,35791.0,2,1,06-05-2013,94
5675,1960,phd,divorced,50611.0,0,1,04-10-2012,98
4743,1969,phd,married,56242.0,0,1,03-03-2013,72
8805,1960,graduation,single,48904.0,0,1,02-12-2012,1
1542,1975,graduation,single,56243.0,1,2,30-12-2013,26
6770,1985,graduation,married,21355.0,1,0,20-08-2013,5
8773,1971,master,together,57420.0,0,1,25-06-2013,22
10475,1970,master,together,47883.440288418205,0,1,01-04-2013,39
10420,1955,master,divorced,46390.0,0,1,05-05-2014,56
2902,1958,graduation,together,47883.440288418205,1,1,03-09-2012,87
793,1973,graduation,married,20895.0,1,0,06-10-2012,24
10909,1948,graduation,married,92344.0,0,0,15-01-2014,9
3769,1972,phd,together,47883.440288418205,1,0,02-03-2014,17
4791,1980,graduation,together,44964.0,1,1,16-12-2012,35
2963,1979,graduation,together,75507.0,0,0,02-05-2014,56
8216,1972,master,married,53761.0,1,1,11-10-2013,7
8140,1973,graduation,together,22682.0,1,0,03-10-2013,51
10146,1972,phd,together,38887.0,1,0,02-03-2014,17
2587,1972,phd,married,29791.0,1,0,15-05-2014,21
4405,1956,master,married,63915.0,0,2,30-07-2013,2
8663,1974,graduation,divorced,39996.0,1,1,22-05-2014,85
2589,1972,graduation,divorced,26759.0,1,0,07-02-2014,65
3421,1968,master,divorced,63841.0,0,1,21-04-2013,64
10490,1969,phd,married,51039.0,1,1,10-12-2012,11
4094,1961,graduation,married,60544.0,1,1,25-08-2012,92
9958,1972,graduation,married,65685.0,0,1,29-03-2014,54
2534,1953,graduation,married,37716.0,0,1,21-04-2014,4
4188,1957,graduation,single,36864.0,0,1,13-08-2012,53
6613,1970,master,married,44511.0,1,0,12-10-2012,39
10827,1967,phd,married,36947.0,1,1,07-08-2012,49
5491,1951,master,together,47352.0,0,1,11-04-2013,70
8402,1953,master,married,67087.0,0,1,17-12-2013,40
8783,1950,graduation,married,57045.0,0,1,08-09-2012,40
10010,1953,phd,divorced,36957.0,1,1,06-09-2012,43
618,1977,phd,married,69389.0,0,1,28-09-2012,17
9121,1972,graduation,married,80134.0,1,0,20-05-2013,40
361,1969,master,married,43142.0,1,1,18-02-2014,84
4310,1944,graduation,married,80589.0,0,0,22-01-2014,25
2678,1990,graduation,single,34412.0,1,0,13-02-2013,62
6376,1979,graduation,single,57537.0,1,0,10-06-2013,83
524,1966,basic,together,22634.0,0,0,16-01-2013,47
10341,1948,graduation,together,51315.0,0,0,23-02-2014,45
5654,1972,graduation,married,36026.0,2,1,16-03-2014,34
4098,1973,graduation,married,24639.0,1,1,28-01-2014,3
5824,1972,phd,together,34578.0,2,1,11-04-2014,1
2561,1966,graduation,single,63810.0,0,1,11-11-2012,45
5229,1969,phd,together,54132.0,0,1,16-02-2014,81
4086,1959,graduation,married,18690.0,0,0,28-12-2012,77
2428,1970,graduation,married,28164.0,1,0,04-05-2013,23
8254,1974,phd,married,34596.0,1,0,13-04-2013,48
2836,1972,phd,married,43269.0,1,0,16-09-2013,61
1362,1972,graduation,single,31907.0,0,0,04-03-2013,75
7152,1983,master,married,27100.0,1,0,05-04-2013,64
9349,1985,graduation,married,92533.0,0,0,19-12-2013,84
274,1973,graduation,single,34853.0,1,1,23-12-2013,75
3388,1967,graduation,divorced,70844.0,1,1,30-10-2013,16
8588,1961,graduation,married,60544.0,1,1,25-08-2012,92
574,1964,graduation,married,42523.0,0,0,23-04-2014,96
3220,1983,graduation,married,39922.0,1,0,14-02-2013,30
5967,1952,graduation,together,33402.0,1,1,18-07-2013,60
1183,1949,master,married,36408.0,1,1,21-09-2013,11
6856,1979,graduation,together,21645.0,1,0,03-09-2012,75
4530,1948,master,widow,78427.0,0,0,24-10-2012,36
1553,1946,graduation,together,82657.0,0,0,27-09-2013,71
4682,1958,graduation,married,51876.0,0,0,15-10-2013,88
5221,1957,graduation,married,52852.0,0,1,01-12-2012,93
1232,1982,phd,together,70038.0,0,0,25-10-2013,54
5788,1972,graduation,together,46053.0,1,0,17-02-2013,46
6652,1965,graduation,married,77343.0,0,0,09-06-2014,28
6246,1953,graduation,single,73892.0,0,0,13-11-2013,40
5975,1967,phd,single,40304.0,1,0,30-09-2013,82
6875,1965,phd,together,32727.0,0,0,28-08-2012,38
4399,1969,graduation,together,68695.0,0,0,25-06-2014,3
4042,1971,graduation,divorced,43300.0,0,1,13-10-2012,87
2157,1972,graduation,together,26290.0,1,1,12-01-2013,49
10133,1970,graduation,single,93790.0,0,0,12-02-2014,16
2525,1974,phd,married,38410.0,0,0,14-09-2012,65
8233,1950,master,widow,64866.0,0,1,26-01-2014,9
9483,1959,graduation,together,57957.0,0,1,19-08-2013,24
2945,1955,phd,together,46015.0,1,1,13-04-2014,25
10403,1978,graduation,together,16531.0,1,0,18-06-2014,43
5074,1986,master,married,28072.0,1,0,08-07-2013,10
10524,1963,master,divorced,49476.0,0,1,20-06-2013,29
4690,1953,graduation,married,50725.0,0,1,13-02-2013,45
7521,1952,graduation,together,83844.0,0,0,12-05-2013,57
7196,1950,phd,married,41145.0,1,1,08-02-2014,20
4406,1970,graduation,together,67419.0,0,1,16-01-2013,29
4864,1977,graduation,married,34380.0,1,0,02-05-2013,68
4706,1966,graduation,single,34704.0,0,1,27-04-2013,65
4070,1969,phd,married,94871.0,0,2,01-09-2012,99
25,1958,graduation,married,65148.0,0,1,16-11-2012,9
3697,1954,graduation,together,39898.0,0,1,12-02-2013,20
217,1956,master,single,64857.0,0,0,23-11-2012,78
4220,1970,phd,married,59892.0,0,1,02-11-2013,26
5286,1987,master,single,41020.0,0,0,28-10-2013,68
9559,1961,phd,married,57072.0,0,1,24-01-2014,79
2849,1979,graduation,single,60474.0,0,1,01-04-2013,25
7787,1960,graduation,together,62807.0,0,1,31-08-2012,83
5868,1980,graduation,married,19107.0,1,0,22-08-2013,49
9988,1976,master,single,70379.0,0,1,03-03-2013,84
2939,1970,master,together,79419.0,0,0,22-06-2014,96
5529,1946,phd,together,64014.0,2,1,10-06-2014,56
9743,1955,graduation,married,76998.0,0,1,11-01-2013,85
5763,1972,master,together,49854.0,1,0,10-11-2013,63
3478,1971,phd,married,60585.0,1,1,24-06-2013,17
7494,1950,phd,divorced,42873.0,1,1,21-01-2013,11
1763,1988,graduation,together,87679.0,0,0,27-07-2013,62
7250,1978,graduation,together,57867.0,1,0,01-10-2013,48
2005,1990,graduation,married,35765.0,1,0,11-12-2013,86
10770,1959,graduation,married,65492.0,0,0,26-01-2014,73
6885,1977,graduation,divorced,32952.0,1,0,01-12-2013,36
2072,1969,phd,together,53374.0,0,1,16-08-2012,34
9463,1959,graduation,together,71706.0,0,1,13-11-2012,16
6318,1988,graduation,married,68487.0,0,0,13-01-2013,48
4093,1975,master,together,53253.0,1,1,11-02-2013,61
3340,1977,graduation,married,42014.0,1,0,17-08-2012,56
3594,1973,master,married,54108.0,1,1,05-11-2012,74
3584,1955,phd,single,49667.0,0,0,20-08-2012,35
3643,1974,master,married,63206.0,0,0,20-03-2014,65
851,1972,master,married,57136.0,1,1,09-07-2013,48
3967,1971,phd,married,78931.0,0,0,25-10-2013,19
10128,1958,graduation,together,53977.0,0,1,08-06-2013,21
486,1988,graduation,married,84219.0,0,0,02-02-2014,27
9,1975,master,single,46098.0,1,1,18-08-2012,86
9451,1965,graduation,married,73538.0,0,1,25-11-2012,92
9264,1986,graduation,married,79529.0,0,0,27-04-2014,1
2853,1980,graduation,single,51766.0,1,0,11-03-2014,74
1490,1962,graduation,married,55759.0,0,1,28-11-2012,84
6310,1978,graduation,married,33039.0,1,0,09-09-2013,4
10380,1972,master,married,37787.0,1,0,20-09-2013,50
3887,1970,graduation,single,27242.0,1,0,11-11-2012,2
4278,1983,phd,single,87188.0,0,0,03-06-2013,73
8643,1971,graduation,together,69930.0,0,0,26-05-2013,21
1998,1976,graduation,single,37697.0,1,0,07-02-2014,82
10795,1973,phd,married,37401.0,1,0,06-05-2014,14
11110,1973,graduation,single,3502.0,1,0,13-04-2013,56
2408,1976,graduation,married,58597.0,1,1,20-11-2012,20
202,1948,phd,widow,82032.0,0,0,05-04-2014,54
7998,1958,graduation,together,28087.0,1,1,11-12-2012,77
830,1987,phd,single,74004.0,0,0,24-02-2014,5
3536,1960,graduation,together,19740.0,0,1,24-03-2013,65
3463,1975,phd,married,69283.0,0,1,14-06-2014,41
2804,1975,master,single,46098.0,1,1,18-08-2012,86
451,1989,graduation,single,9255.0,1,0,20-12-2013,91
10530,1959,phd,widow,67786.0,0,0,07-12-2013,0
1079,1971,phd,married,71969.0,0,1,16-10-2012,59
8920,1967,master,single,59235.0,1,0,12-01-2013,4
6678,1989,graduation,together,31928.0,1,0,28-03-2014,5
3852,1961,master,together,74881.0,1,1,08-03-2013,48
528,1978,graduation,married,65819.0,0,0,29-11-2012,99
73,1953,phd,single,51411.0,1,2,26-05-2013,81
5589,1964,graduation,divorced,51983.0,0,1,31-08-2012,95
10212,1986,master,together,42386.0,1,0,13-01-2013,43
5636,1963,graduation,single,30983.0,0,0,09-11-2012,50
591,1957,graduation,widow,66033.0,0,1,20-01-2013,76
2544,1951,master,divorced,57530.0,0,1,12-10-2013,68
8091,1956,graduation,married,63943.0,0,1,02-09-2012,50
7321,1962,graduation,together,76081.0,0,0,23-05-2014,85
5462,1974,graduation,married,67445.0,0,1,12-08-2012,63
7791,1967,master,married,37054.0,1,1,15-09-2013,89
955,1962,master,together,47175.0,1,1,28-10-2012,81
4037,1976,graduation,divorced,31859.0,1,0,14-06-2013,77
6642,1961,graduation,divorced,27215.0,2,1,23-01-2013,50
2793,1976,phd,divorced,70179.0,0,1,21-07-2013,10
5424,1983,graduation,married,39922.0,1,0,14-02-2013,30
879,1976,master,married,49681.0,0,2,04-11-2013,66
9530,1988,graduation,married,24645.0,1,0,01-11-2012,16
4828,1954,graduation,divorced,79865.0,0,1,18-06-2014,12
